accident_date,發生日期,發生年度,發生月份,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
20230101,20230101,2023,1,140800,A1,雲林縣警察局,雲林縣崙背鄉五魁村雲11鄉道路燈桿225403號處,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,逆向行駛,死亡1;受傷0,1,機車,普通重型,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,逆向行駛,否,120.322165,23.774017
20230716,20230716,2023,7,164500,A1,臺東縣警察局,臺東縣東河鄉台11線 149公里200.0公尺處北側向路肩,晴,有照明且開啟,省道,50,單路部分,彎曲路及附近,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,車輛本身,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,3,人,乘客,男,92,不明,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.195547,22.854892
20230716,20230716,2023,7,202440,A1,保安警察第二總隊,新竹市東區園區三路段(科環路口附近),晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,機車,普通重型,男,33,戴非半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,NA,NA,駕駛者,酒醉(後)駕駛,否,121.008585,24.771437
20230716,20230716,2023,7,202440,A1,保安警察第二總隊,新竹市東區園區三路段(科環路口附近),晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.008585,24.771437
20230717,20230717,2023,7,054900,A1,嘉義縣警察局,嘉義縣朴子市大鄉里168線與嘉47-1線路口,晴,有照明未開啟或故障,縣道,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反二段式左(右)轉標誌(線),死亡1;受傷1,1,機車,普通重型,男,66,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,左轉彎,機車與自行車,左側車身,NA,NA,駕駛者,違反二段式左(右)轉標誌(線),否,120.263339,23.464843
20230717,20230717,2023,7,054900,A1,嘉義縣警察局,嘉義縣朴子市大鄉里168線與嘉47-1線路口,晴,有照明未開啟或故障,縣道,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反二段式左(右)轉標誌(線),死亡1;受傷1,2,小客車(含客、貨兩用),自用,男,52,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),NA,NA,駕駛者,未依規定減速,否,120.263339,23.464843
20230717,20230717,2023,7,115800,A1,雲林縣警察局,雲林縣虎尾鎮墾地里學府二路與永興北二街口,晴,有照明未開啟或故障,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,66,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,駕駛者,違反閃光號誌,否,120.415779,23.741018
20230717,20230717,2023,7,115800,A1,雲林縣警察局,雲林縣虎尾鎮墾地里學府二路與永興北二街口,晴,有照明未開啟或故障,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,2,機車,普通重型,男,63,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,NA,NA,駕駛者,違反閃光號誌,否,120.415779,23.741018
20230717,20230717,2023,7,175300,A1,新北市政府警察局,新北市三重區重新路 / 新北市三重區中央南路,雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,迴轉未依規定,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,33,繫安全帶(使用幼童安全椅),未使用,車的狀態,迴轉或橫越道路中,汽車,右側車身,NA,NA,駕駛者,迴轉未依規定,否,121.472979,25.046352
20230717,20230717,2023,7,175300,A1,新北市政府警察局,新北市三重區重新路 / 新北市三重區中央南路,雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,迴轉未依規定,死亡1;受傷0,2,機車,普通重型,男,66,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.472979,25.046352
20230717,20230717,2023,7,195700,A1,臺南市政府警察局,臺南市東區裕永路與平實四街口北側,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車輛本身,其他,其他,其他不當駕車行為,死亡1;受傷1,1,機車,普通重型,男,35,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,其他,不明,其他,其他不當駕車行為,否,120.239721,22.996166
20230717,20230717,2023,7,195700,A1,臺南市政府警察局,臺南市東區裕永路與平實四街口北側,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車輛本身,其他,其他,其他不當駕車行為,死亡1;受傷1,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,交通管制(設施),施工安全防護措施未依規定或未盡完善(備),否,120.239721,22.996166
20230717,20230717,2023,7,195700,A1,臺南市政府警察局,臺南市東區裕永路與平實四街口北側,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車輛本身,其他,其他,其他不當駕車行為,死亡1;受傷1,3,機車,普通重型,男,47,戴非半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,是,120.239721,22.996166
20230717,20230717,2023,7,195700,A1,臺南市政府警察局,臺南市東區裕永路與平實四街口北側,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車輛本身,其他,其他,其他不當駕車行為,死亡1;受傷1,4,小客車(含客、貨兩用),自用,男,60,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,120.239721,22.996166
20230717,20230717,2023,7,195700,A1,臺南市政府警察局,臺南市東區裕永路與平實四街口北側,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車輛本身,其他,其他,其他不當駕車行為,死亡1;受傷1,5,人,乘客,女,46,戴非半罩式安全帽,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.239721,22.996166
20230717,20230717,2023,7,225400,A1,新北市政府警察局,新北市三芝區淡金公路 / 新北市三芝區淡金公路,晴,有照明且開啟,省道,60,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,63,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.529539,25.28596
20230717,20230717,2023,7,225400,A1,新北市政府警察局,新北市三芝區淡金公路 / 新北市三芝區淡金公路,晴,有照明且開啟,省道,60,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.529539,25.28596
20230718,20230718,2023,7,165214,A1,苗栗縣警察局,苗栗縣苑裡鎮田中三路與田中十四路路口,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,1,慢車,微型電動二輪車,女,74,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,駕駛者,違反閃光號誌,否,120.668838,24.412171
20230718,20230718,2023,7,165214,A1,苗栗縣警察局,苗栗縣苑裡鎮田中三路與田中十四路路口,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,59,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,NA,NA,駕駛者,未依規定減速,否,120.668838,24.412171
20230718,20230718,2023,7,170200,A1,桃園市政府警察局,桃園市楊梅區快速路五段口 / 桃園市楊梅區電研路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷1,1,小客車(含客、貨兩用),自用,女,37,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左側車身,NA,NA,駕駛者,闖紅燈直行,否,121.164341,24.948579
20230718,20230718,2023,7,170200,A1,桃園市政府警察局,桃園市楊梅區快速路五段口 / 桃園市楊梅區電研路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷1,2,機車,普通重型,男,43,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.164341,24.948579
20230718,20230718,2023,7,173300,A1,新北市政府警察局,新北市林口區文化一路 / 新北市林口區中山路,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,未保持行車安全間隔,死亡1;受傷0,1,大客車,自用,男,34,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右前車頭(身),NA,NA,駕駛者,未保持行車安全間隔,否,121.378776,25.084078
20230718,20230718,2023,7,173300,A1,新北市政府警察局,新北市林口區文化一路 / 新北市林口區中山路,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,未保持行車安全間隔,死亡1;受傷0,2,慢車,腳踏自行車,男,64,其他(無需使用保護裝備之人),未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.378776,25.084078
20230719,20230719,2023,7,064000,A1,桃園市政府警察局,桃園市楊梅區秀才路157號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,機車,普通重型,女,72,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.141434,24.902279
20230719,20230719,2023,7,064000,A1,桃園市政府警察局,桃園市楊梅區秀才路157號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,男,40,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,左後車尾(身),NA,NA,其他,違規(臨時)停車,否,121.141434,24.902279
20230719,20230719,2023,7,064000,A1,桃園市政府警察局,桃園市楊梅區秀才路157號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,3,機車,普通重型,女,54,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.141434,24.902279
20230719,20230719,2023,7,104500,A1,新竹市警察局,新竹市北區延平路一段559號,晴,無照明,市區道路,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,其他不當駕車行為,死亡1;受傷0,1,機車,普通重型,女,18,不明,不明,車的狀態,急減速或急停止,其他,不明,NA,NA,其他,其他不當駕車行為,否,120.943999,24.805056
20230719,20230719,2023,7,104500,A1,新竹市警察局,新竹市北區延平路一段559號,晴,無照明,市區道路,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,其他不當駕車行為,死亡1;受傷0,2,半聯結車,自用,男,24,不明,不明,車的狀態,向前直行中,汽車,右後車尾(身),NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,120.943999,24.805056
20230719,20230719,2023,7,161332,A1,宜蘭縣政府警察局,宜蘭縣冬山鄉八寶路172號斜對面,晴,有照明未開啟或故障,鄉道,50,單路部分,彎曲路及附近,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,機車,普通重型,男,57,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,NA,NA,駕駛者,酒醉(後)駕駛,否,121.763275,24.637788
20230719,20230719,2023,7,161332,A1,宜蘭縣政府警察局,宜蘭縣冬山鄉八寶路172號斜對面,晴,有照明未開啟或故障,鄉道,50,單路部分,彎曲路及附近,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.763275,24.637788
